"Accession_ID","Season","Block","Rep","DSR","Accession","Origin","Species"
"165",2,2,5,7,"G 30990","China","juncea"
"165",2,3,5,9,"G 30990","China","juncea"
"166",1,1,1,10,"Ames 12769","Nepal","juncea"
"166",1,2,1,7,"Ames 12769","Nepal","juncea"
"166",1,3,1,5,"Ames 12769","Nepal","juncea"
"166",1,1,2,10,"Ames 12769","Nepal","juncea"
"166",1,2,2,10,"Ames 12769","Nepal","juncea"
"166",1,3,2,10,"Ames 12769","Nepal","juncea"
"166",2,1,3,2,"Ames 12769","Nepal","juncea"
"166",2,2,3,2,"Ames 12769","Nepal","juncea"
"166",2,3,3,3,"Ames 12769","Nepal","juncea"
"166",2,1,4,4,"Ames 12769","Nepal","juncea"
"166",2,2,4,4,"Ames 12769","Nepal","juncea"
"166",2,3,4,4,"Ames 12769","Nepal","juncea"
"166",2,1,5,9,"Ames 12769","Nepal","juncea"
"166",2,2,5,7,"Ames 12769","Nepal","juncea"
"166",2,3,5,6,"Ames 12769","Nepal","juncea"
"167",1,1,1,7,"Ames 31505","South Korea","juncea"
"167",1,2,1,6,"Ames 31505","South Korea","juncea"
"167",1,3,1,8,"Ames 31505","South Korea","juncea"
"167",1,1,2,10,"Ames 31505","South Korea","juncea"
"167",1,2,2,8,"Ames 31505","South Korea","juncea"
"167",1,3,2,10,"Ames 31505","South Korea","juncea"
"167",2,1,3,3,"Ames 31505","South Korea","juncea"
"167",2,2,3,4,"Ames 31505","South Korea","juncea"
"167",2,3,3,3,"Ames 31505","South Korea","juncea"
"167",2,1,4,5,"Ames 31505","South Korea","juncea"
"167",2,2,4,4,"Ames 31505","South Korea","juncea"
"167",2,3,4,4,"Ames 31505","South Korea","juncea"
"167",2,1,5,6,"Ames 31505","South Korea","juncea"
"167",2,2,5,7,"Ames 31505","South Korea","juncea"
"167",2,3,5,7,"Ames 31505","South Korea","juncea"
"168",1,1,1,7,"PI 603011","India","juncea"
"168",1,2,1,8,"PI 603011","India","juncea"
"168",1,3,1,6,"PI 603011","India","juncea"
"168",1,1,2,10,"PI 603011","India","juncea"
"168",1,2,2,10,"PI 603011","India","juncea"
"168",1,3,2,NA,"PI 603011","India","juncea"
"168",2,1,3,3,"PI 603011","India","juncea"
"168",2,2,3,3,"PI 603011","India","juncea"
"168",2,3,3,4,"PI 603011","India","juncea"
"168",2,1,4,5,"PI 603011","India","juncea"
"168",2,2,4,5,"PI 603011","India","juncea"
"168",2,3,4,6,"PI 603011","India","juncea"
"168",2,1,5,10,"PI 603011","India","juncea"
"168",2,2,5,8,"PI 603011","India","juncea"
"168",2,3,5,9,"PI 603011","India","juncea"
"169",1,1,1,8,"PI 662769","Germany","juncea"
"169",1,2,1,7,"PI 662769","Germany","juncea"
"169",1,3,1,3,"PI 662769","Germany","juncea"
"169",1,1,2,10,"PI 662769","Germany","juncea"
"169",1,2,2,10,"PI 662769","Germany","juncea"
"169",1,3,2,10,"PI 662769","Germany","juncea"
"169",2,1,3,2,"PI 662769","Germany","juncea"
"169",2,2,3,3,"PI 662769","Germany","juncea"
"169",2,3,3,2,"PI 662769","Germany","juncea"
"169",2,1,4,5,"PI 662769","Germany","juncea"
"169",2,2,4,10,"PI 662769","Germany","juncea"
"169",2,3,4,4,"PI 662769","Germany","juncea"
"169",2,1,5,5,"PI 662769","Germany","juncea"
"169",2,2,5,9,"PI 662769","Germany","juncea"
"169",2,3,5,8,"PI 662769","Germany","juncea"
"170",1,1,1,7,"PI 662777","-","juncea"
"170",1,2,1,6,"PI 662777","-","juncea"
"170",1,3,1,9,"PI 662777","-","juncea"
"170",1,1,2,10,"PI 662777","-","juncea"
"170",1,2,2,9,"PI 662777","-","juncea"
"170",1,3,2,10,"PI 662777","-","juncea"
"170",2,1,3,1,"PI 662777","-","juncea"
"170",2,2,3,1,"PI 662777","-","juncea"
"170",2,3,3,1,"PI 662777","-","juncea"
"170",2,1,4,5,"PI 662777","-","juncea"
"170",2,2,4,4,"PI 662777","-","juncea"
"170",2,3,4,4,"PI 662777","-","juncea"
"170",2,1,5,8,"PI 662777","-","juncea"
"170",2,2,5,7,"PI 662777","-","juncea"
"170",2,3,5,5,"PI 662777","-","juncea"
"171",1,1,1,9,"PI 633097","China","juncea"
"171",1,2,1,6,"PI 633097","China","juncea"
"171",1,3,1,10,"PI 633097","China","juncea"
"171",1,1,2,10,"PI 633097","China","juncea"
"171",1,2,2,10,"PI 633097","China","juncea"
"171",1,3,2,10,"PI 633097","China","juncea"
"171",2,1,3,4,"PI 633097","China","juncea"
"171",2,2,3,3,"PI 633097","China","juncea"
"171",2,3,3,1,"PI 633097","China","juncea"
"171",2,1,4,8,"PI 633097","China","juncea"
"171",2,2,4,7,"PI 633097","China","juncea"
"171",2,3,4,4,"PI 633097","China","juncea"
"171",2,1,5,10,"PI 633097","China","juncea"
"171",2,2,5,9,"PI 633097","China","juncea"
"171",2,3,5,7,"PI 633097","China","juncea"
"172",1,1,1,9,"PI 662736","China","juncea"
"172",1,2,1,8,"PI 662736","China","juncea"
"172",1,3,1,8,"PI 662736","China","juncea"
"172",1,1,2,10,"PI 662736","China","juncea"
"172",1,2,2,9,"PI 662736","China","juncea"
"172",1,3,2,10,"PI 662736","China","juncea"
"172",2,1,3,3,"PI 662736","China","juncea"
"172",2,2,3,3,"PI 662736","China","juncea"
"172",2,3,3,2,"PI 662736","China","juncea"
"172",2,1,4,4,"PI 662736","China","juncea"
"172",2,2,4,5,"PI 662736","China","juncea"
"172",2,3,4,6,"PI 662736","China","juncea"
"172",2,1,5,7,"PI 662736","China","juncea"
"172",2,2,5,8,"PI 662736","China","juncea"
"172",2,3,5,7,"PI 662736","China","juncea"
"173",1,1,1,5,"PI 633086","Russia","juncea"
"173",1,2,1,9,"PI 633086","Russia","juncea"
"173",1,3,1,8,"PI 633086","Russia","juncea"
"173",1,1,2,10,"PI 633086","Russia","juncea"
"173",1,2,2,10,"PI 633086","Russia","juncea"
"173",1,3,2,10,"PI 633086","Russia","juncea"
"173",2,1,3,3,"PI 633086","Russia","juncea"
"173",2,2,3,3,"PI 633086","Russia","juncea"
"173",2,3,3,2,"PI 633086","Russia","juncea"
"173",2,1,4,7,"PI 633086","Russia","juncea"
"173",2,2,4,5,"PI 633086","Russia","juncea"
"173",2,3,4,4,"PI 633086","Russia","juncea"
"173",2,1,5,9,"PI 633086","Russia","juncea"
"173",2,2,5,7,"PI 633086","Russia","juncea"
"173",2,3,5,7,"PI 633086","Russia","juncea"
"174",1,1,1,6,"PI 633112","Cuba","juncea"
"174",1,2,1,9,"PI 633112","Cuba","juncea"
"174",1,3,1,8,"PI 633112","Cuba","juncea"
"174",1,1,2,10,"PI 633112","Cuba","juncea"
"174",1,2,2,10,"PI 633112","Cuba","juncea"
"174",1,3,2,10,"PI 633112","Cuba","juncea"
"174",2,1,3,2,"PI 633112","Cuba","juncea"
"174",2,2,3,3,"PI 633112","Cuba","juncea"
"174",2,3,3,3,"PI 633112","Cuba","juncea"
"174",2,1,4,6,"PI 633112","Cuba","juncea"
"174",2,2,4,6,"PI 633112","Cuba","juncea"
"174",2,3,4,6,"PI 633112","Cuba","juncea"
"174",2,1,5,7,"PI 633112","Cuba","juncea"
"174",2,2,5,9,"PI 633112","Cuba","juncea"
"174",2,3,5,8,"PI 633112","Cuba","juncea"
"175",1,1,1,7,"PI 649120","Russia","juncea"
"175",1,2,1,7,"PI 649120","Russia","juncea"
"175",1,3,1,6,"PI 649120","Russia","juncea"
"175",1,1,2,10,"PI 649120","Russia","juncea"
"175",1,2,2,10,"PI 649120","Russia","juncea"
"175",1,3,2,10,"PI 649120","Russia","juncea"
"175",2,1,3,3,"PI 649120","Russia","juncea"
"175",2,2,3,2,"PI 649120","Russia","juncea"
"175",2,3,3,4,"PI 649120","Russia","juncea"
"175",2,1,4,6,"PI 649120","Russia","juncea"
"175",2,2,4,5,"PI 649120","Russia","juncea"
"175",2,3,4,7,"PI 649120","Russia","juncea"
"175",2,1,5,9,"PI 649120","Russia","juncea"
"175",2,2,5,8,"PI 649120","Russia","juncea"
"175",2,3,5,10,"PI 649120","Russia","juncea"
"176",1,1,1,10,"PI 633114","North Korea","juncea"
"176",1,2,1,7,"PI 633114","North Korea","juncea"
"176",1,3,1,8,"PI 633114","North Korea","juncea"
"176",1,1,2,10,"PI 633114","North Korea","juncea"
"176",1,2,2,10,"PI 633114","North Korea","juncea"
"176",1,3,2,10,"PI 633114","North Korea","juncea"
"176",2,1,3,3,"PI 633114","North Korea","juncea"
"176",2,2,3,3,"PI 633114","North Korea","juncea"
"176",2,3,3,2,"PI 633114","North Korea","juncea"
"176",2,1,4,5,"PI 633114","North Korea","juncea"
"176",2,2,4,6,"PI 633114","North Korea","juncea"
"176",2,3,4,5,"PI 633114","North Korea","juncea"
"176",2,1,5,7,"PI 633114","North Korea","juncea"
"176",2,2,5,8,"PI 633114","North Korea","juncea"
"176",2,3,5,9,"PI 633114","North Korea","juncea"
"177",1,1,1,9,"PI 633100","Pakistan","juncea"
"177",1,2,1,10,"PI 633100","Pakistan","juncea"
"177",1,3,1,4,"PI 633100","Pakistan","juncea"
"177",1,1,2,10,"PI 633100","Pakistan","juncea"
"177",1,2,2,10,"PI 633100","Pakistan","juncea"
"177",1,3,2,9,"PI 633100","Pakistan","juncea"
"177",2,1,3,3,"PI 633100","Pakistan","juncea"
"177",2,2,3,3,"PI 633100","Pakistan","juncea"
"177",2,3,3,2,"PI 633100","Pakistan","juncea"
"177",2,1,4,5,"PI 633100","Pakistan","juncea"
"177",2,2,4,5,"PI 633100","Pakistan","juncea"
"177",2,3,4,5,"PI 633100","Pakistan","juncea"
"177",2,1,5,8,"PI 633100","Pakistan","juncea"
"177",2,2,5,9,"PI 633100","Pakistan","juncea"
"177",2,3,5,6,"PI 633100","Pakistan","juncea"
"178",1,1,1,6,"PI 634754","United States","napus"
"178",1,2,1,8,"PI 634754","United States","napus"
"178",1,3,1,8,"PI 634754","United States","napus"
"178",1,1,2,10,"PI 634754","United States","napus"
"178",1,2,2,9,"PI 634754","United States","napus"
"178",1,3,2,10,"PI 634754","United States","napus"
"178",2,1,3,3,"PI 634754","United States","napus"
"178",2,2,3,3,"PI 634754","United States","napus"
"178",2,3,3,3,"PI 634754","United States","napus"
"178",2,1,4,6,"PI 634754","United States","napus"
"178",2,2,4,7,"PI 634754","United States","napus"
"178",2,3,4,5,"PI 634754","United States","napus"
"178",2,1,5,7,"PI 634754","United States","napus"
"178",2,2,5,8,"PI 634754","United States","napus"
"178",2,3,5,7,"PI 634754","United States","napus"
"179",1,1,1,8,"PI 619618","United States","napus"
"179",1,2,1,7,"PI 619618","United States","napus"
"179",1,3,1,8,"PI 619618","United States","napus"
"179",1,1,2,9,"PI 619618","United States","napus"
"179",1,2,2,8,"PI 619618","United States","napus"
"179",1,3,2,9,"PI 619618","United States","napus"
"179",2,1,3,3,"PI 619618","United States","napus"
"179",2,2,3,5,"PI 619618","United States","napus"
"179",2,3,3,2,"PI 619618","United States","napus"
"179",2,1,4,5,"PI 619618","United States","napus"
"179",2,2,4,5,"PI 619618","United States","napus"
"179",2,3,4,5,"PI 619618","United States","napus"
"179",2,1,5,7,"PI 619618","United States","napus"
"179",2,2,5,6,"PI 619618","United States","napus"
"179",2,3,5,7,"PI 619618","United States","napus"
"180",1,1,1,9,"PI 610258","United States","napus"
"180",1,2,1,6,"PI 610258","United States","napus"
"180",1,3,1,7,"PI 610258","United States","napus"
"180",1,1,2,10,"PI 610258","United States","napus"
"180",1,2,2,8,"PI 610258","United States","napus"
"180",1,3,2,8,"PI 610258","United States","napus"
"180",2,1,3,3,"PI 610258","United States","napus"
"180",2,2,3,4,"PI 610258","United States","napus"
"180",2,3,3,4,"PI 610258","United States","napus"
"180",2,1,4,5,"PI 610258","United States","napus"
"180",2,2,4,5,"PI 610258","United States","napus"
"180",2,3,4,6,"PI 610258","United States","napus"
"180",2,1,5,7,"PI 610258","United States","napus"
"180",2,2,5,9,"PI 610258","United States","napus"
"180",2,3,5,7,"PI 610258","United States","napus"
"181",1,1,1,8,"PI 605719","United States","napus"
"181",1,2,1,7,"PI 605719","United States","napus"
"181",1,3,1,7,"PI 605719","United States","napus"
"181",1,1,2,9,"PI 605719","United States","napus"
"181",1,2,2,9,"PI 605719","United States","napus"
"181",1,3,2,9,"PI 605719","United States","napus"
"181",2,1,3,NA,"PI 605719","United States","napus"
"181",2,2,3,2,"PI 605719","United States","napus"
"181",2,3,3,3,"PI 605719","United States","napus"
"181",2,1,4,7,"PI 605719","United States","napus"
"181",2,2,4,5,"PI 605719","United States","napus"
"181",2,3,4,5,"PI 605719","United States","napus"
"181",2,1,5,8,"PI 605719","United States","napus"
"181",2,2,5,7,"PI 605719","United States","napus"
"181",2,3,5,6,"PI 605719","United States","napus"
"182",1,1,1,6,"PI 633123","Mongolia","napus"
"182",1,2,1,7,"PI 633123","Mongolia","napus"
"182",1,3,1,6,"PI 633123","Mongolia","napus"
"182",1,1,2,10,"PI 633123","Mongolia","napus"
"182",1,2,2,9,"PI 633123","Mongolia","napus"
"182",1,3,2,10,"PI 633123","Mongolia","napus"
"182",2,1,3,2,"PI 633123","Mongolia","napus"
"182",2,2,3,4,"PI 633123","Mongolia","napus"
"182",2,3,3,4,"PI 633123","Mongolia","napus"
"182",2,1,4,4,"PI 633123","Mongolia","napus"
"182",2,2,4,6,"PI 633123","Mongolia","napus"
"182",2,3,4,4,"PI 633123","Mongolia","napus"
"182",2,1,5,7,"PI 633123","Mongolia","napus"
"182",2,2,5,10,"PI 633123","Mongolia","napus"
"182",2,3,5,7,"PI 633123","Mongolia","napus"
"183",1,1,1,6,"PI 537090","South Korea","napus"
"183",1,2,1,9,"PI 537090","South Korea","napus"
"183",1,3,1,7,"PI 537090","South Korea","napus"
"183",1,1,2,10,"PI 537090","South Korea","napus"
"183",1,2,2,10,"PI 537090","South Korea","napus"
"183",1,3,2,8,"PI 537090","South Korea","napus"
"183",2,1,3,4,"PI 537090","South Korea","napus"
"183",2,2,3,2,"PI 537090","South Korea","napus"
"183",2,3,3,3,"PI 537090","South Korea","napus"
"183",2,1,4,5,"PI 537090","South Korea","napus"
"183",2,2,4,4,"PI 537090","South Korea","napus"
"183",2,3,4,6,"PI 537090","South Korea","napus"
"183",2,1,5,7,"PI 537090","South Korea","napus"
"183",2,2,5,5,"PI 537090","South Korea","napus"
"183",2,3,5,7,"PI 537090","South Korea","napus"
"184",1,1,1,7,"PI 470005","Poland","napus"
"184",1,2,1,NA,"PI 470005","Poland","napus"
"184",1,3,1,8,"PI 470005","Poland","napus"
"184",1,1,2,9,"PI 470005","Poland","napus"
"184",1,2,2,NA,"PI 470005","Poland","napus"
"184",1,3,2,10,"PI 470005","Poland","napus"
"184",2,1,3,4,"PI 470005","Poland","napus"
"184",2,2,3,4,"PI 470005","Poland","napus"
"184",2,3,3,2,"PI 470005","Poland","napus"
"184",2,1,4,6,"PI 470005","Poland","napus"
"184",2,2,4,4,"PI 470005","Poland","napus"
"184",2,3,4,5,"PI 470005","Poland","napus"
"184",2,1,5,9,"PI 470005","Poland","napus"
"184",2,2,5,7,"PI 470005","Poland","napus"
"184",2,3,5,10,"PI 470005","Poland","napus"
"185",1,1,1,8,"PI 649126","Canada","napus"
"185",1,2,1,7,"PI 649126","Canada","napus"
"185",1,3,1,6,"PI 649126","Canada","napus"
"185",1,1,2,10,"PI 649126","Canada","napus"
"185",1,2,2,10,"PI 649126","Canada","napus"
"185",1,3,2,8,"PI 649126","Canada","napus"
"185",2,1,3,3,"PI 649126","Canada","napus"
"185",2,2,3,3,"PI 649126","Canada","napus"
"185",2,3,3,2,"PI 649126","Canada","napus"
"185",2,1,4,7,"PI 649126","Canada","napus"
"185",2,2,4,5,"PI 649126","Canada","napus"
"185",2,3,4,5,"PI 649126","Canada","napus"
"185",2,1,5,9,"PI 649126","Canada","napus"
"185",2,2,5,6,"PI 649126","Canada","napus"
"185",2,3,5,7,"PI 649126","Canada","napus"
"186",1,1,1,10,"Ames 30186","Tunisia","napus"
"186",1,2,1,10,"Ames 30186","Tunisia","napus"
"186",1,3,1,5,"Ames 30186","Tunisia","napus"
"186",1,1,2,10,"Ames 30186","Tunisia","napus"
"186",1,2,2,10,"Ames 30186","Tunisia","napus"
"186",1,3,2,10,"Ames 30186","Tunisia","napus"
"186",2,1,3,2,"Ames 30186","Tunisia","napus"
"186",2,2,3,4,"Ames 30186","Tunisia","napus"
"186",2,3,3,1,"Ames 30186","Tunisia","napus"
"186",2,1,4,4,"Ames 30186","Tunisia","napus"
"186",2,2,4,6,"Ames 30186","Tunisia","napus"
"186",2,3,4,3,"Ames 30186","Tunisia","napus"
"186",2,1,5,9,"Ames 30186","Tunisia","napus"
"186",2,2,5,7,"Ames 30186","Tunisia","napus"
"186",2,3,5,8,"Ames 30186","Tunisia","napus"
"187",1,1,1,7,"PI 649127","Canada","napus"
"187",1,2,1,8,"PI 649127","Canada","napus"
"187",1,3,1,NA,"PI 649127","Canada","napus"
"187",1,1,2,8,"PI 649127","Canada","napus"
"187",1,2,2,8,"PI 649127","Canada","napus"
"187",1,3,2,NA,"PI 649127","Canada","napus"
"187",2,1,3,3,"PI 649127","Canada","napus"
"187",2,2,3,3,"PI 649127","Canada","napus"
"187",2,3,3,2,"PI 649127","Canada","napus"
"187",2,1,4,6,"PI 649127","Canada","napus"
"187",2,2,4,5,"PI 649127","Canada","napus"
"187",2,3,4,4,"PI 649127","Canada","napus"
"187",2,1,5,8,"PI 649127","Canada","napus"
"187",2,2,5,7,"PI 649127","Canada","napus"
"187",2,3,5,5,"PI 649127","Canada","napus"
"188",1,1,1,8,"PI 251236","Pakistan","napus"
"188",1,2,1,8,"PI 251236","Pakistan","napus"
"188",1,3,1,7,"PI 251236","Pakistan","napus"
"188",1,1,2,10,"PI 251236","Pakistan","napus"
"188",1,2,2,10,"PI 251236","Pakistan","napus"
"188",1,3,2,10,"PI 251236","Pakistan","napus"
"188",2,1,3,3,"PI 251236","Pakistan","napus"
"188",2,2,3,NA,"PI 251236","Pakistan","napus"
"188",2,3,3,NA,"PI 251236","Pakistan","napus"
"188",2,1,4,NA,"PI 251236","Pakistan","napus"
"188",2,2,4,NA,"PI 251236","Pakistan","napus"
"188",2,3,4,NA,"PI 251236","Pakistan","napus"
"188",2,1,5,8,"PI 251236","Pakistan","napus"
"188",2,2,5,NA,"PI 251236","Pakistan","napus"
"188",2,3,5,NA,"PI 251236","Pakistan","napus"
"189",1,1,1,7,"Ames 18510","China","napus"
"189",1,2,1,8,"Ames 18510","China","napus"
"189",1,3,1,10,"Ames 18510","China","napus"
"189",1,1,2,10,"Ames 18510","China","napus"
"189",1,2,2,9,"Ames 18510","China","napus"
"189",1,3,2,10,"Ames 18510","China","napus"
"189",2,1,3,3,"Ames 18510","China","napus"
"189",2,2,3,4,"Ames 18510","China","napus"
"189",2,3,3,NA,"Ames 18510","China","napus"
"189",2,1,4,6,"Ames 18510","China","napus"
"189",2,2,4,5,"Ames 18510","China","napus"
"189",2,3,4,NA,"Ames 18510","China","napus"
"189",2,1,5,8,"Ames 18510","China","napus"
"189",2,2,5,8,"Ames 18510","China","napus"
"189",2,3,5,NA,"Ames 18510","China","napus"
"190",1,1,1,8,"PI 597352","United States","napus"
"190",1,2,1,6,"PI 597352","United States","napus"
"190",1,3,1,5,"PI 597352","United States","napus"
"190",1,1,2,9,"PI 597352","United States","napus"
"190",1,2,2,9,"PI 597352","United States","napus"
"190",1,3,2,7,"PI 597352","United States","napus"
"190",2,1,3,3,"PI 597352","United States","napus"
"190",2,2,3,2,"PI 597352","United States","napus"
"190",2,3,3,3,"PI 597352","United States","napus"
"190",2,1,4,5,"PI 597352","United States","napus"
"190",2,2,4,6,"PI 597352","United States","napus"
"190",2,3,4,5,"PI 597352","United States","napus"
"190",2,1,5,8,"PI 597352","United States","napus"
"190",2,2,5,7,"PI 597352","United States","napus"
"190",2,3,5,7,"PI 597352","United States","napus"
"191",1,1,1,8,"Ames 26635","United States","napus"
"191",1,2,1,7,"Ames 26635","United States","napus"
"191",1,3,1,7,"Ames 26635","United States","napus"
"191",1,1,2,9,"Ames 26635","United States","napus"
"191",1,2,2,8,"Ames 26635","United States","napus"
"191",1,3,2,8,"Ames 26635","United States","napus"
"191",2,1,3,2,"Ames 26635","United States","napus"
"191",2,2,3,2,"Ames 26635","United States","napus"
"191",2,3,3,2,"Ames 26635","United States","napus"
"191",2,1,4,4,"Ames 26635","United States","napus"
"191",2,2,4,4,"Ames 26635","United States","napus"
"191",2,3,4,4,"Ames 26635","United States","napus"
"191",2,1,5,6,"Ames 26635","United States","napus"
"191",2,2,5,6,"Ames 26635","United States","napus"
"191",2,3,5,5,"Ames 26635","United States","napus"
"192",1,1,1,7,"PI 649129","Canada","napus"
"192",1,2,1,7,"PI 649129","Canada","napus"
"192",1,3,1,7,"PI 649129","Canada","napus"
"192",1,1,2,8,"PI 649129","Canada","napus"
"192",1,2,2,9,"PI 649129","Canada","napus"
"192",1,3,2,10,"PI 649129","Canada","napus"
"192",2,1,3,3,"PI 649129","Canada","napus"
"192",2,2,3,3,"PI 649129","Canada","napus"
"192",2,3,3,2,"PI 649129","Canada","napus"
"192",2,1,4,6,"PI 649129","Canada","napus"
"192",2,2,4,6,"PI 649129","Canada","napus"
"192",2,3,4,6,"PI 649129","Canada","napus"
"192",2,1,5,8,"PI 649129","Canada","napus"
"192",2,2,5,7,"PI 649129","Canada","napus"
"192",2,3,5,6,"PI 649129","Canada","napus"
"193",1,1,1,5,"PI 633122","Italy","napus"
"193",1,2,1,8,"PI 633122","Italy","napus"
"193",1,3,1,8,"PI 633122","Italy","napus"
"193",1,1,2,7,"PI 633122","Italy","napus"
"193",1,2,2,8,"PI 633122","Italy","napus"
"193",1,3,2,9,"PI 633122","Italy","napus"
"193",2,1,3,3,"PI 633122","Italy","napus"
"193",2,2,3,1,"PI 633122","Italy","napus"
"193",2,3,3,3,"PI 633122","Italy","napus"
"193",2,1,4,6,"PI 633122","Italy","napus"
"193",2,2,4,5,"PI 633122","Italy","napus"
"193",2,3,4,6,"PI 633122","Italy","napus"
"193",2,1,5,7,"PI 633122","Italy","napus"
"193",2,2,5,6,"PI 633122","Italy","napus"
"193",2,3,5,7,"PI 633122","Italy","napus"
"194",1,1,1,9,"PI 594321","United States","napus"
"194",1,2,1,7,"PI 594321","United States","napus"
"194",1,3,1,7,"PI 594321","United States","napus"
"194",1,1,2,8,"PI 594321","United States","napus"
"194",1,2,2,8,"PI 594321","United States","napus"
"194",1,3,2,8,"PI 594321","United States","napus"
"194",2,1,3,NA,"PI 594321","United States","napus"
"194",2,2,3,NA,"PI 594321","United States","napus"
"194",2,3,3,NA,"PI 594321","United States","napus"
"194",2,1,4,NA,"PI 594321","United States","napus"
"194",2,2,4,NA,"PI 594321","United States","napus"
"194",2,3,4,NA,"PI 594321","United States","napus"
"194",2,1,5,NA,"PI 594321","United States","napus"
"194",2,2,5,NA,"PI 594321","United States","napus"
"194",2,3,5,NA,"PI 594321","United States","napus"
"195",1,1,1,8,"PI 633121","Poland","napus"
"195",1,2,1,8,"PI 633121","Poland","napus"
"195",1,3,1,6,"PI 633121","Poland","napus"
"195",1,1,2,8,"PI 633121","Poland","napus"
"195",1,2,2,9,"PI 633121","Poland","napus"
"195",1,3,2,8,"PI 633121","Poland","napus"
"195",2,1,3,4,"PI 633121","Poland","napus"
"195",2,2,3,4,"PI 633121","Poland","napus"
"195",2,3,3,3,"PI 633121","Poland","napus"
"195",2,1,4,5,"PI 633121","Poland","napus"
"195",2,2,4,5,"PI 633121","Poland","napus"
"195",2,3,4,4,"PI 633121","Poland","napus"
"195",2,1,5,7,"PI 633121","Poland","napus"
"195",2,2,5,7,"PI 633121","Poland","napus"
"195",2,3,5,5,"PI 633121","Poland","napus"
"196",1,1,1,8,"PI 597828","Algeria","napus"
"196",1,2,1,10,"PI 597828","Algeria","napus"
"196",1,3,1,8,"PI 597828","Algeria","napus"
"196",1,1,2,10,"PI 597828","Algeria","napus"
"196",1,2,2,10,"PI 597828","Algeria","napus"
"196",1,3,2,10,"PI 597828","Algeria","napus"
"196",2,1,3,3,"PI 597828","Algeria","napus"
"196",2,2,3,3,"PI 597828","Algeria","napus"
"196",2,3,3,10,"PI 597828","Algeria","napus"
"196",2,1,4,5,"PI 597828","Algeria","napus"
"196",2,2,4,5,"PI 597828","Algeria","napus"
"196",2,3,4,NA,"PI 597828","Algeria","napus"
"196",2,1,5,7,"PI 597828","Algeria","napus"
"196",2,2,5,6,"PI 597828","Algeria","napus"
"196",2,3,5,NA,"PI 597828","Algeria","napus"
"197",1,1,1,8,"PI 632742","Poland","napus"
"197",1,2,1,8,"PI 632742","Poland","napus"
"197",1,3,1,8,"PI 632742","Poland","napus"
"197",1,1,2,10,"PI 632742","Poland","napus"
"197",1,2,2,9,"PI 632742","Poland","napus"
"197",1,3,2,8,"PI 632742","Poland","napus"
"197",2,1,3,3,"PI 632742","Poland","napus"
"197",2,2,3,NA,"PI 632742","Poland","napus"
"197",2,3,3,NA,"PI 632742","Poland","napus"
"197",2,1,4,7,"PI 632742","Poland","napus"
"197",2,2,4,NA,"PI 632742","Poland","napus"
"197",2,3,4,NA,"PI 632742","Poland","napus"
"197",2,1,5,10,"PI 632742","Poland","napus"
"197",2,2,5,NA,"PI 632742","Poland","napus"
"197",2,3,5,NA,"PI 632742","Poland","napus"
"SP",1,1,1,5,NA,NA,NA
"SP",1,2,1,5,NA,NA,NA
"SP",1,3,1,4,NA,NA,NA
"SP",1,1,2,6,NA,NA,NA
"SP",1,2,2,6,NA,NA,NA
"SP",1,3,2,4,NA,NA,NA
"SP",2,1,3,NA,NA,NA,NA
"SP",2,2,3,NA,NA,NA,NA
"SP",2,3,3,NA,NA,NA,NA
"SP",2,1,4,NA,NA,NA,NA
"SP",2,2,4,NA,NA,NA,NA
"SP",2,3,4,NA,NA,NA,NA
"SP",2,1,5,NA,NA,NA,NA
"SP",2,2,5,NA,NA,NA,NA
"SP",2,3,5,NA,NA,NA,NA
"Wal. 29",1,1,1,4,NA,NA,NA
"Wal. 29",1,2,1,2,NA,NA,NA
"Wal. 29",1,3,1,3,NA,NA,NA
"Wal. 29",1,1,2,6,NA,NA,NA
"Wal. 29",1,2,2,6,NA,NA,NA
"Wal. 29",1,3,2,6,NA,NA,NA
"Wal. 29",2,1,3,NA,NA,NA,NA
"Wal. 29",2,2,3,NA,NA,NA,NA
"Wal. 29",2,3,3,NA,NA,NA,NA
"Wal. 29",2,1,4,NA,NA,NA,NA
"Wal. 29",2,2,4,NA,NA,NA,NA
"Wal. 29",2,3,4,NA,NA,NA,NA
"Wal. 29",2,1,5,NA,NA,NA,NA
"Wal. 29",2,2,5,NA,NA,NA,NA
"Wal. 29",2,3,5,NA,NA,NA,NA
"CB",1,1,1,7,NA,NA,NA
"CB",1,2,1,4,NA,NA,NA
"CB",1,3,1,3,NA,NA,NA
"CB",1,1,2,8,NA,NA,NA
"CB",1,2,2,5,NA,NA,NA
"CB",1,3,2,8,NA,NA,NA
"CB",2,1,3,NA,NA,NA,NA
"CB",2,2,3,NA,NA,NA,NA
"CB",2,3,3,NA,NA,NA,NA
"CB",2,1,4,NA,NA,NA,NA
"CB",2,2,4,NA,NA,NA,NA
"CB",2,3,4,NA,NA,NA,NA
"CB",2,1,5,NA,NA,NA,NA
"CB",2,2,5,NA,NA,NA,NA
"CB",2,3,5,NA,NA,NA,NA
